Gait Up - Physilog data export
Created on: 1990-06-16 17:54:44
Total data points: 10825

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
113.34375,-4.76074,3.81470,10.52856,0.20483,-0.58447,0.83130,,0.68535,-0.22419,0.45084,0.52609,
113.35156,-6.71387,4.18091,11.65771,0.22900,-0.55444,0.86475,,0.68479,-0.22430,0.45083,0.52679,
113.35938,-12.48169,5.21851,13.15308,0.21313,-0.58179,0.83252,,0.68404,-0.22468,0.45069,0.52772,
113.36719,-14.40430,5.00488,13.00049,0.16211,-0.65405,0.86255,,0.68328,-0.22515,0.45046,0.52869,
113.37500,-15.10620,2.59399,11.13892,0.17090,-0.64697,0.77612,,0.68265,-0.22563,0.45007,0.52964,
113.38281,-9.94873,1.83105,11.32202,0.19702,-0.60059,0.80347,,0.68211,-0.22582,0.44984,0.53045,
113.39063,-9.12476,1.37329,11.84082,0.17480,-0.58203,0.84302,,0.68158,-0.22595,0.44961,0.53126,
113.39844,-14.37378,-0.27466,11.35254,0.12744,-0.58838,0.89355,,0.68104,-0.22627,0.44911,0.53224,
113.40625,-21.24023,-3.72314,8.30078,0.18848,-0.60010,0.82300,,0.68061,-0.22688,0.44816,0.53334,
113.41406,-21.69800,-2.92969,8.88062,0.13818,-0.60962,0.84546,,0.68012,-0.22752,0.44723,0.53447,
113.42188,-24.32251,-6.19507,6.80542,0.20020,-0.60815,0.84351,,0.67976,-0.22822,0.44602,0.53563,
113.42969,-27.86255,-4.60815,7.44629,0.12695,-0.61011,0.88501,,0.67928,-0.22913,0.44477,0.53690,
113.43750,-31.46362,-6.16455,6.04248,0.15015,-0.60913,0.86646,,0.67883,-0.23019,0.44328,0.53824,
113.44531,-37.26196,-6.25610,4.66919,0.12305,-0.60449,0.82959,,0.67834,-0.23156,0.44156,0.53968,
113.45313,-40.74097,-8.05664,2.28882,0.13916,-0.62476,0.84106,,0.67794,-0.23309,0.43958,0.54114,
113.46094,-42.29736,-7.53784,3.14331,0.07666,-0.62012,0.84009,,0.67745,-0.23469,0.43759,0.54268,
113.46875,-45.92896,-11.84082,-0.30518,0.13013,-0.62134,0.82837,,0.67716,-0.23640,0.43520,0.54422,
113.47656,-48.40088,-13.76343,-2.22778,0.13257,-0.61768,0.85791,,0.67694,-0.23820,0.43259,0.54578,
113.48438,-50.78125,-14.00757,-3.26538,0.13647,-0.57080,0.87769,,0.67673,-0.24012,0.42986,0.54736,
113.49219,-60.39429,-16.78467,-5.15747,0.16602,-0.55200,0.93213,,0.67650,-0.24243,0.42660,0.54917,
113.50000,-74.43237,-18.00537,-5.31006,0.17407,-0.57227,0.88306,,0.67607,-0.24533,0.42274,0.55139,
113.50781,-79.28467,-19.25659,-6.22559,0.20386,-0.58862,0.87573,,0.67560,-0.24844,0.41862,0.55371,
113.51563,-87.28027,-18.79883,-5.61523,0.12817,-0.54126,0.93164,,0.67494,-0.25190,0.41422,0.55626,
113.52344,-103.21045,-23.40698,-6.92749,0.20947,-0.54639,0.96362,,0.67416,-0.25593,0.40895,0.55925,
113.53125,-112.57935,-22.39990,-6.19507,0.19897,-0.53613,0.93921,,0.67312,-0.26040,0.40337,0.56249,
113.53906,-128.29590,-22.33887,-5.64575,0.17505,-0.50830,0.96265,,0.67173,-0.26556,0.39716,0.56615,
113.54688,-136.81030,-23.89526,-5.82886,0.20508,-0.50415,1.02100,,0.67018,-0.27101,0.39052,0.57001,
113.55469,-161.43799,-27.64893,-3.41797,0.32910,-0.43774,1.05322,,0.66811,-0.27734,0.38275,0.57464,
113.56250,-190.39917,-29.84619,3.87573,0.45801,-0.35327,1.08643,,0.66518,-0.28464,0.37382,0.58033,
113.57031,-208.03833,-29.14429,9.94873,0.47925,-0.34595,1.10449,,0.66152,-0.29256,0.36427,0.58661,
113.57813,-250.42725,-28.80859,23.37646,0.41675,-0.27734,1.13159,,0.65630,-0.30198,0.35323,0.59440,
113.58594,-296.72241,-33.63037,33.11157,0.56714,-0.33350,1.15137,,0.64962,-0.31293,0.34016,0.60362,
113.59375,-320.03784,-30.76172,42.60254,0.58374,-0.30884,1.08081,,0.64169,-0.32467,0.32631,0.61347,
113.60156,-368.31665,-16.60156,62.40845,0.46094,-0.20996,1.10376,,0.63119,-0.33848,0.31134,0.62458,
113.60938,-426.11694,-14.37378,75.28687,0.47241,-0.54956,1.32300,,0.61830,-0.35435,0.29401,0.63694,
113.61719,-452.08740,-15.96069,80.29175,0.67065,-0.66626,1.31299,,0.60405,-0.37080,0.27532,0.64948,
113.62500,-490.84473,-20.90454,98.66333,0.17456,-1.56372,1.63306,,0.58750,-0.38797,0.25480,0.66288,
113.63281,-529.72412,-42.84668,87.37183,0.21875,-2.17090,1.51587,,0.57009,-0.40546,0.23097,0.67620,
113.64063,-536.13281,-48.82813,87.40234,0.26343,-2.00757,1.14185,,0.55180,-0.42238,0.20634,0.68886,
113.64844,-528.71704,-59.50928,75.62256,0.46313,-2.33984,0.98633,,0.53370,-0.43814,0.18099,0.70031,
113.65625,-483.42896,-67.26074,69.70215,0.82715,-2.25659,0.72852,,0.51667,-0.45141,0.15712,0.71034,
113.66406,-441.49780,-66.07056,74.55444,0.87646,-2.20703,0.63550,,0.50015,-0.46275,0.13532,0.71931,
113.67188,-320.25146,-69.03076,82.85522,1.07959,-1.98242,0.40356,,0.48668,-0.46939,0.11954,0.72700,
113.67969,-146.08765,-73.82202,84.04541,0.88306,-1.59229,0.29663,,0.47856,-0.46985,0.11228,0.73322,
113.68750,-53.07007,-82.06177,78.39966,0.76318,-1.09912,0.54028,,0.47368,-0.46681,0.10928,0.73877,
113.69531,70.95337,-63.53760,79.19312,0.12305,-0.90576,1.51538,,0.47255,-0.46057,0.11317,0.74281,
113.70313,118.86597,-126.52588,2.19727,0.22803,-3.72217,6.80127,,0.47771,-0.44966,0.11459,0.74597,
113.71094,4.24194,-204.77295,-51.14746,2.17578,-3.27100,3.67310,,0.48248,-0.43907,0.10598,0.75047,
113.71875,116.51611,-4.85229,-49.53003,1.38745,0.14282,0.20752,,0.48860,-0.43520,0.11022,0.74815,
113.72656,254.30298,-36.28540,-57.55615,0.36890,0.14282,1.29712,,0.49936,-0.42505,0.12023,0.74533,
113.73438,269.62280,-63.53760,-82.61108,1.32642,0.60376,1.53369,,0.51192,-0.41293,0.12930,0.74210,
113.74219,197.90649,14.55688,-54.26025,0.09082,0.77979,1.39868,,0.52010,-0.40698,0.13834,0.73806,
113.75000,159.11865,-2.92969,-60.88257,0.31177,0.50049,0.84473,,0.52760,-0.40158,0.14456,0.73449,
113.75781,153.68652,-17.66968,-75.95825,0.28979,0.01318,0.48999,,0.53579,-0.39581,0.14950,0.73069,
113.76563,191.46729,-14.06860,-77.51465,0.02002,-0.04639,0.49927,,0.54494,-0.38882,0.15639,0.72623,
113.77344,207.64160,-22.24731,-84.32007,0.12964,-0.02124,0.54004,,0.55482,-0.38079,0.16356,0.72140,
113.78125,221.03882,-20.29419,-88.92822,0.35303,0.00635,0.74365,,0.56514,-0.37227,0.17128,0.71603,
113.78906,208.74023,-3.17383,-85.02197,0.36621,-0.09058,0.73169,,0.57461,-0.36492,0.17911,0.71033,
113.79688,203.06396,4.85229,-82.73315,0.35400,-0.21558,0.68311,,0.58361,-0.35809,0.18697,0.70442,
113.80469,207.39746,18.55469,-78.27759,0.21240,-0.51978,0.73364,,0.59219,-0.35164,0.19563,0.69813,
113.81250,222.01538,22.12524,-79.86450,0.09253,-0.73608,0.76636,,0.60101,-0.34474,0.20502,0.69131,
113.82031,231.32324,20.44678,-82.76367,0.09424,-0.76660,0.72656,,0.61004,-0.33733,0.21466,0.68410,
113.82813,253.72314,18.82935,-86.76147,0.08447,-0.73120,0.64771,,0.61960,-0.32887,0.22512,0.67622,
113.83594,275.57373,18.12744,-88.89771,0.10400,-0.63013,0.66870,,0.62953,-0.31936,0.23643,0.66769,
113.84375,281.55518,19.28711,-88.83667,0.10352,-0.58618,0.74512,,0.63932,-0.30950,0.24797,0.65878,
113.85156,277.22168,21.48438,-86.66992,0.14673,-0.57715,0.86963,,0.64864,-0.29976,0.25935,0.64973,
113.85938,262.84790,25.90942,-80.90210,0.16626,-0.69653,0.86792,,0.65709,-0.29066,0.27030,0.64085,
113.86719,259.09424,27.43530,-77.75879,0.18262,-0.79053,0.85669,,0.66507,-0.28163,0.28110,0.63194,
113.87500,262.17651,30.73120,-72.26563,0.23584,-0.94165,0.87891,,0.67259,-0.27243,0.29218,0.62292,
113.88281,272.27783,35.30884,-68.51196,0.34009,-0.98193,0.94824,,0.67982,-0.26277,0.30384,0.61358,
113.89063,277.25220,38.42163,-66.34521,0.37183,-0.99365,1.02368,,0.68673,-0.25287,0.31576,0.60395,
113.89844,281.82983,44.95239,-62.65259,0.31860,-1.04248,1.24341,,0.69316,-0.24284,0.32810,0.59406,
113.90625,274.62769,42.93823,-63.59863,0.27930,-1.17920,1.34839,,0.69931,-0.23301,0.33989,0.58408,
113.91406,270.20264,38.81836,-65.18555,0.34814,-1.26831,1.28516,,0.70528,-0.22319,0.35115,0.57398,
113.92188,271.66748,33.66089,-65.00244,0.43018,-1.47241,1.21021,,0.71114,-0.21304,0.36208,0.56373,
113.92969,278.56445,28.56445,-67.01660,0.61011,-1.63940,1.21387,,0.71705,-0.20235,0.37283,0.55307,
113.93750,279.60205,29.66309,-67.96265,0.68213,-1.70020,1.22437,,0.72272,-0.19160,0.38351,0.54212,
113.94531,274.23096,36.80420,-69.21387,0.68896,-1.82764,1.22363,,0.72790,-0.18135,0.39417,0.53094,
113.95313,257.17163,41.13770,-73.79150,0.77710,-1.93994,1.17554,,0.73267,-0.17218,0.40423,0.51976,
113.96094,243.92700,43.12134,-74.49341,0.84473,-1.98804,1.10864,,0.73702,-0.16372,0.41377,0.50872,
113.96875,209.32007,53.58887,-70.28198,0.89209,-1.98535,0.95898,,0.74034,-0.15719,0.42260,0.49860,
113.97656,186.34033,58.50220,-66.22314,0.86914,-1.98950,0.89258,,0.74296,-0.15185,0.43085,0.48920,
113.98438,125.18311,64.17847,-58.16650,0.73853,-1.99951,0.81299,,0.74441,-0.14955,0.43738,0.48186,
113.99219,36.77368,59.35669,-55.69458,0.54639,-2.06445,0.75781,,0.74495,-0.15152,0.44078,0.47729,
114.00000,-18.67676,53.92456,-57.43408,0.44653,-2.09985,0.70679,,0.74512,-0.15618,0.44207,0.47432,
114.00781,-148.89526,41.90063,-67.74902,0.15503,-1.98853,0.41602,,0.74450,-0.16738,0.43844,0.47483,
114.01563,-285.40039,27.09961,-91.00342,-0.24902,-1.85913,-0.02734,,0.74327,-0.18571,0.42933,0.47826,
114.02344,-352.60010,22.09473,-104.06494,-0.48657,-1.76538,-0.22461,,0.74134,-0.20756,0.41742,0.48279,
114.03125,-542.90771,-0.79346,-142.88330,-0.37280,-1.59497,-0.58105,,0.73784,-0.23915,0.39715,0.49059,
114.03906,-794.67773,1.86157,-137.87842,0.28394,0.23071,-2.46094,,0.72820,-0.28265,0.36807,0.50434,
114.04688,-891.08276,21.97266,-97.77832,-0.09058,0.92017,-3.48193,,0.71226,-0.32971,0.33637,0.52042,
114.05469,-925.53711,20.78247,-50.14038,-0.98120,0.99097,-4.99487,,0.69096,-0.37625,0.30330,0.53760,
114.06250,-685.30273,-22.76611,-72.87598,0.50195,0.27612,-5.37988,,0.67541,-0.40932,0.27523,0.54820,
114.07031,-533.69141,-36.92627,-40.80200,1.47290,-0.08130,-5.58472,,0.66197,-0.43360,0.25244,0.55683,
114.07813,-155.02930,-23.10181,175.62866,-1.02197,-1.68091,-5.31177,,0.65064,-0.43746,0.25081,0.56779,
114.08594,324.89014,-62.22534,104.15649,-0.50024,-3.52979,-2.41602,,0.65709,-0.41938,0.26344,0.56829,
114.09375,509.12476,-79.80347,43.79272,0.98120,-3.55835,-1.64209,,0.67101,-0.39296,0.28032,0.56281,
114.10156,852.11182,-5.27954,94.05518,1.20435,-1.17041,-1.30444,,0.68916,-0.35158,0.31465,0.54995,
114.10938,976.28784,45.92896,160.94971,-0.67139,0.23901,-0.76709,,0.70385,-0.30337,0.35659,0.53424,
114.11719,965.88135,24.23096,135.89478,-0.80688,-0.05957,-0.15796,,0.71666,-0.25410,0.39493,0.51562,
114.12500,908.23364,-28.62549,66.83350,-0.64746,-1.73877,2.06030,,0.72957,-0.20668,0.42548,0.49394,
114.13281,790.80200,-12.20703,5.88989,1.47510,2.34912,7.99902,,0.74026,-0.16567,0.45012,0.47113,
114.14063,255.43213,68.35938,27.74048,0.80493,5.04419,7.99902,,0.74039,-0.15293,0.46138,0.46428,
114.14844,-622.03979,30.05981,47.02759,-0.75903,-1.31812,1.20996,,0.73090,-0.18381,0.44311,0.48543,
114.15625,-587.55493,19.62280,-15.13672,0.86230,-1.09155,-0.15942,,0.72293,-0.21413,0.42399,0.50175,
114.16406,-530.79224,35.24780,10.74219,0.54346,-1.57764,-0.08789,,0.71339,-0.24122,0.40731,0.51671,
114.17188,-393.15796,50.17090,28.16772,0.07104,-1.55688,-0.36450,,0.70431,-0.26147,0.39610,0.52791,
114.17969,-319.91577,35.61401,16.57104,0.17847,-1.74170,-0.45215,,0.69692,-0.27785,0.38637,0.53649,
114.18750,-167.75513,16.54053,4.45557,0.58545,-1.66284,-0.71484,,0.69313,-0.28654,0.38096,0.54069,
114.19531,8.45337,43.51807,38.75732,-0.01196,-1.40796,-0.70508,,0.69073,-0.28698,0.38401,0.54136,
114.20313,98.23608,34.66797,34.39331,-0.10693,-1.63062,-0.36060,,0.69048,-0.28297,0.38982,0.53963,
114.21094,249.05396,14.25171,18.64624,0.43848,-1.02441,-0.27710,,0.69416,-0.27137,0.39986,0.53349,
114.21875,354.91943,25.87891,35.76660,0.29785,-0.83545,0.01416,,0.69855,-0.25456,0.41444,0.52485,
114.22656,399.93286,25.87891,41.77856,-0.00830,-0.73828,0.30078,,0.70305,-0.23525,0.43046,0.51487,
114.23438,437.59155,-2.77710,17.54761,-0.21851,-0.06787,1.73267,,0.70932,-0.21348,0.44559,0.50273,
114.24219,280.45654,-6.89697,-7.44629,0.64673,1.32983,4.54028,,0.71401,-0.19936,0.45424,0.49407,
114.25000,57.25098,11.56616,2.89917,0.07251,1.14014,3.74805,,0.71454,-0.19648,0.45644,0.49244,
114.25781,-242.06543,-11.23047,-10.95581,0.16577,-0.57861,1.06958,,0.71201,-0.20822,0.44739,0.49953,
114.26563,-234.89380,2.99072,-7.20215,0.11230,-0.82837,0.20386,,0.70878,-0.22001,0.43928,0.50622,
114.27344,-197.44873,1.25122,-7.23267,0.01514,-0.95898,0.05713,,0.70601,-0.22992,0.43229,0.51168,
114.28125,-95.18433,-11.41357,-13.85498,0.21021,-1.01953,-0.07495,,0.70536,-0.23464,0.42811,0.51394,
114.28906,14.49585,-11.74927,-6.37817,0.31421,-0.96460,0.02295,,0.70620,-0.23383,0.42785,0.51337,
114.29688,62.37793,-10.28442,-2.07520,0.28735,-0.88428,0.17188,,0.70762,-0.23062,0.42939,0.51158,
114.30469,118.65234,-11.74927,-1.61743,0.28027,-0.54834,0.81250,,0.70994,-0.22453,0.43278,0.50820,
114.31250,90.17944,-8.97217,0.76294,0.34229,-0.22168,1.54102,,0.71167,-0.21974,0.43527,0.50575,
114.32031,44.25049,-3.99780,2.44141,0.27686,-0.18091,1.63940,,0.71248,-0.21728,0.43644,0.50466,
114.32813,-54.62646,-1.49536,2.04468,0.29590,-0.44604,1.09668,,0.71174,-0.21979,0.43435,0.50642,
114.33594,-78.06396,1.92261,2.80762,0.23584,-0.70313,0.54468,,0.71047,-0.22360,0.43165,0.50883,
114.34375,-63.65967,1.31226,3.35693,0.22900,-0.76343,0.41016,,0.70940,-0.22670,0.42944,0.51082,
114.35156,-14.61792,0.36621,5.15747,0.20288,-0.79248,0.42090,,0.70905,-0.22734,0.42891,0.51148,
114.35938,25.90942,-1.15967,6.22559,0.20532,-0.63037,0.79004,,0.70934,-0.22588,0.42971,0.51104,
114.36719,28.93066,-1.61743,6.46973,0.21240,-0.51953,1.00806,,0.70970,-0.22423,0.43057,0.51054,
114.37500,-0.97656,-1.77002,6.92749,0.23511,-0.44678,1.11377,,0.70959,-0.22398,0.43040,0.51095,
114.38281,-32.62329,-0.82397,7.69043,0.18848,-0.61890,0.81885,,0.70893,-0.22532,0.42919,0.51229,
114.39063,-34.60693,-1.28174,7.04956,0.17944,-0.66870,0.67603,,0.70826,-0.22678,0.42789,0.51366,
114.39844,-18.37158,-4.36401,5.70679,0.24902,-0.67407,0.63672,,0.70797,-0.22738,0.42699,0.51454,
114.40625,-9.46045,-3.93677,6.59180,0.24438,-0.66528,0.73291,,0.70779,-0.22754,0.42643,0.51519,
114.41406,-7.26318,-2.41089,8.05664,0.17920,-0.59009,0.87891,,0.70755,-0.22758,0.42603,0.51583,
114.42188,-17.79175,-4.33350,6.77490,0.21802,-0.58838,0.83032,,0.70724,-0.22810,0.42515,0.51675,
114.42969,-21.30127,-3.54004,6.83594,0.18604,-0.62354,0.81372,,0.70685,-0.22882,0.42419,0.51775,
114.43750,-22.21680,-5.43213,4.88281,0.16382,-0.64624,0.76685,,0.70656,-0.22958,0.42308,0.51871,
114.44531,-19.92798,-6.92749,2.96021,0.17676,-0.63574,0.79980,,0.70643,-0.23023,0.42194,0.51954,
114.45313,-20.32471,-7.35474,2.59399,0.15161,-0.62988,0.83374,,0.70631,-0.23090,0.42076,0.52036,
114.46094,-25.78735,-9.88770,0.30518,0.21143,-0.61841,0.81445,,0.70625,-0.23179,0.41923,0.52127,
114.46875,-29.84619,-9.55200,0.45776,0.19751,-0.63647,0.78467,,0.70611,-0.23290,0.41757,0.52230,
114.47656,-30.45654,-10.49805,0.30518,0.22070,-0.63208,0.76978,,0.70599,-0.23400,0.41584,0.52335,
114.48438,-29.93774,-11.50513,1.43433,0.28101,-0.60034,0.79297,,0.70587,-0.23500,0.41410,0.52445,
114.49219,-33.93555,-10.13184,5.00488,0.27197,-0.56543,0.84033,,0.70551,-0.23613,0.41233,0.52582,
114.50000,-38.02490,-10.49805,6.50024,0.26563,-0.56934,0.83716,,0.70504,-0.23739,0.41041,0.52737,
114.50781,-46.44775,-11.65771,8.85010,0.28027,-0.56714,0.80396,,0.70437,-0.23896,0.40818,0.52929,
114.51563,-51.60522,-12.20703,11.10840,0.28271,-0.56372,0.84912,,0.70355,-0.24068,0.40576,0.53146,
114.52344,-53.25317,-12.02393,13.61084,0.23438,-0.53687,0.90283,,0.70259,-0.24242,0.40333,0.53378,
114.53125,-67.16919,-16.14380,14.49585,0.26025,-0.49829,0.99780,,0.70148,-0.24462,0.40019,0.53660,
114.53906,-93.53638,-15.53345,15.74707,0.13330,-0.56763,0.97388,,0.69984,-0.24808,0.39612,0.54016,
114.54688,-103.17993,-18.34106,14.19067,0.11890,-0.55273,0.91675,,0.69813,-0.25194,0.39153,0.54392,
114.55469,-115.81421,-23.52905,12.32910,0.18237,-0.53394,0.95776,,0.69637,-0.25622,0.38617,0.54799,
114.56250,-136.53564,-23.68164,12.35962,0.07959,-0.48438,1.06543,,0.69420,-0.26146,0.37999,0.55257,
114.57031,-151.36719,-26.36719,10.10132,0.06763,-0.47900,1.10547,,0.69185,-0.26732,0.37305,0.55742,
114.57813,-186.37085,-32.37915,6.31714,0.11011,-0.41333,1.11841,,0.68907,-0.27465,0.36438,0.56301,
114.58594,-224.60938,-38.08594,5.55420,0.25830,-0.39697,1.15698,,0.68560,-0.28350,0.35388,0.56951,
114.59375,-243.80493,-39.06250,7.08008,0.35181,-0.32227,1.18677,,0.68156,-0.29308,0.34252,0.57642,
114.60156,-288.36060,-39.58130,13.67188,0.38965,-0.20972,1.25854,,0.67615,-0.30442,0.32941,0.58449,
114.60938,-317.81006,-38.33008,17.70020,0.40771,-0.19141,1.31909,,0.66966,-0.31694,0.31513,0.59313,
114.61719,-389.22119,-37.62817,25.54321,0.52417,-0.26367,1.34717,,0.66090,-0.33238,0.29796,0.60328,
114.62500,-447.02148,-33.72192,45.22705,0.42114,-0.29590,1.22827,,0.64940,-0.34993,0.27881,0.61490,
114.63281,-471.83228,-36.43799,55.60303,0.04858,-0.84644,1.51758,,0.63629,-0.36796,0.25842,0.62687,
114.64063,-515.31982,-76.01929,41.04614,0.18579,-1.15625,1.35059,,0.62269,-0.38604,0.23376,0.63921,
114.64844,-556.91528,-89.53857,27.98462,0.08618,-1.90015,1.39526,,0.60795,-0.40504,0.20598,0.65109,
114.65625,-569.00024,-87.06665,24.56665,-0.00415,-2.00684,1.24902,,0.59207,-0.42410,0.17737,0.66192,
114.66406,-557.89185,-109.52759,-3.20435,0.85034,-2.22192,0.99463,,0.57718,-0.44137,0.14722,0.67111,
114.67188,-500.18311,-102.81372,14.61792,1.31055,-2.26685,0.78784,,0.56238,-0.45590,0.12028,0.67928,
114.67969,-449.37134,-97.86987,33.44727,1.20923,-2.27026,0.69043,,0.54761,-0.46807,0.09634,0.68684,
114.68750,-305.87769,-119.87305,50.01831,1.07495,-1.80127,0.38623,,0.53633,-0.47341,0.07882,0.69427,
114.69531,-158.93555,-104.06494,61.58447,1.32568,-1.10400,0.56226,,0.52898,-0.47383,0.06924,0.70063,
114.70313,-125.91553,-68.81714,64.30054,1.66382,-0.76172,0.46631,,0.52231,-0.47462,0.06261,0.70569,
114.71094,74.37134,-3.90625,97.56470,-0.19995,-3.67334,3.94019,,0.52043,-0.47106,0.06875,0.70889,
114.71875,156.89087,-85.11353,16.69312,2.23047,-2.78931,4.52661,,0.52559,-0.46070,0.07332,0.71143,
114.72656,158.99658,18.43262,11.87134,1.90869,-0.39282,2.22119,,0.53017,-0.45543,0.08186,0.71050,
114.73438,243.56079,58.53271,31.09741,-0.07813,0.68921,1.96997,,0.53591,-0.44893,0.09679,0.70844,
114.74219,208.77075,-2.80762,-3.90625,1.01953,0.38696,1.72827,,0.54261,-0.44084,0.10659,0.70702,
114.75000,193.78662,33.66089,7.59888,0.23682,0.28760,1.30981,,0.54786,-0.43500,0.11739,0.70488,
114.75781,208.70972,2.53296,-5.09644,-0.04614,0.20215,0.81958,,0.55425,-0.42721,0.12736,0.70290,
114.76563,236.63330,-20.35522,-28.25928,0.38232,0.02588,0.72729,,0.56267,-0.41737,0.13704,0.70031,
114.77344,250.70190,-14.37378,-31.37207,0.38257,0.07910,0.65283,,0.57140,-0.40719,0.14751,0.69709,
114.78125,269.13452,-3.29590,-38.20801,0.75391,0.22144,0.54858,,0.58069,-0.39672,0.15904,0.69290,
114.78906,265.50293,37.26196,-29.02222,0.74756,0.17334,0.62231,,0.58882,-0.38808,0.17219,0.68778,
114.79688,256.98853,56.39648,-24.13940,0.60107,0.08276,0.63892,,0.59606,-0.38050,0.18578,0.68222,
114.80469,239.86816,75.56152,-22.27783,0.32373,-0.19897,0.67920,,0.60233,-0.37442,0.19932,0.67623,
114.81250,233.55103,77.20947,-24.96338,0.07935,-0.35107,0.69360,,0.60836,-0.36862,0.21251,0.66996,
114.82031,236.17554,64.97192,-36.92627,0.00562,-0.63696,0.69360,,0.61502,-0.36226,0.22492,0.66327,
114.82813,253.63159,41.10718,-55.63354,0.04370,-0.85010,0.66162,,0.62314,-0.35430,0.23656,0.65591,
114.83594,266.90674,31.31104,-64.36157,0.14844,-0.88062,0.63013,,0.63192,-0.34535,0.24808,0.64798,
114.84375,297.27173,24.01733,-73.76099,0.31226,-0.88599,0.63647,,0.64171,-0.33478,0.26029,0.63905,
114.85156,319.58008,28.77808,-75.16479,0.36182,-0.82324,0.76807,,0.65169,-0.32330,0.27352,0.62926,
114.85938,323.24219,32.74536,-73.82202,0.34888,-0.80347,0.86230,,0.66129,-0.31162,0.28696,0.61906,
114.86719,314.84985,37.13989,-70.06836,0.30908,-0.87817,0.95703,,0.67014,-0.30029,0.30018,0.60879,
114.87500,302.79541,36.74316,-65.97900,0.31079,-1.05493,0.87793,,0.67827,-0.28929,0.31280,0.59868,
114.88281,301.26953,35.27832,-64.11743,0.35425,-1.13379,0.84863,,0.68602,-0.27815,0.32518,0.58844,
114.89063,302.64282,34.27124,-60.30273,0.48853,-1.22388,0.80103,,0.69337,-0.26670,0.33748,0.57812,
114.89844,303.46680,38.42163,-55.66406,0.64551,-1.28589,0.77930,,0.70015,-0.25516,0.34993,0.56766,
114.90625,303.22266,43.21289,-53.55835,0.67188,-1.33130,0.79150,,0.70642,-0.24365,0.36247,0.55698,
114.91406,302.36816,51.17798,-53.64990,0.63623,-1.41846,0.85229,,0.71217,-0.23239,0.37519,0.54593,
114.92188,298.52295,50.65918,-61.88965,0.60034,-1.55176,0.98804,,0.71788,-0.22143,0.38742,0.53435,
114.92969,291.74805,47.63794,-68.63403,0.61011,-1.65967,1.05566,,0.72351,-0.21078,0.39897,0.52243,
114.93750,268.58521,40.16113,-86.60889,0.72705,-1.90063,1.12012,,0.72937,-0.20143,0.40887,0.51016,
114.94531,233.52051,38.26904,-105.59082,0.85547,-2.12476,1.13135,,0.73524,-0.19425,0.41704,0.49776,
114.95313,210.05249,40.10010,-114.47144,0.94800,-2.20239,1.11328,,0.74083,-0.18851,0.42426,0.48543,
114.96094,145.93506,51.36108,-123.93188,1.05493,-2.28979,1.00439,,0.74542,-0.18663,0.42970,0.47420,
114.96875,57.09839,65.70435,-126.58691,1.01855,-2.23975,0.84106,,0.74843,-0.18978,0.43293,0.46519,
114.97656,3.08228,69.03076,-127.16675,1.01001,-2.14136,0.69995,,0.75058,-0.19578,0.43458,0.45765,
114.98438,-119.17114,71.71631,-125.45776,0.97607,-1.94116,0.35938,,0.75083,-0.20803,0.43258,0.45372,
114.99219,-251.52588,71.07544,-123.59619,0.80884,-1.81274,-0.06079,,0.74892,-0.22694,0.42641,0.45365,
115.00000,-316.07056,69.12231,-124.81689,0.64893,-1.69751,-0.35889,,0.74571,-0.24902,0.41797,0.45519,
115.00781,-428.58887,61.58447,-132.47681,0.10083,-1.38110,-1.05347,,0.74041,-0.27664,0.40533,0.45932,
115.01563,-515.19775,41.10718,-159.75952,-0.34766,-1.14551,-1.75537,,0.73394,-0.30847,0.38807,0.46430,
115.02344,-551.87988,27.25220,-181.06079,-0.22168,-1.01685,-2.10938,,0.72663,-0.34182,0.36796,0.46879,
115.03125,-603.91235,12.08496,-191.92505,0.68701,-0.50098,-3.09766,,0.71752,-0.37697,0.34459,0.47361,
115.03906,-596.77124,19.65332,-163.94043,0.95288,-0.32617,-3.75024,,0.70614,-0.41074,0.32193,0.47857,
115.04688,-507.69043,42.11426,-59.32617,1.09106,-0.13403,-4.48584,,0.69219,-0.43812,0.30572,0.48525,
115.05469,-333.49609,53.07007,59.72290,-0.06592,-0.94849,-4.47070,,0.67859,-0.45490,0.29904,0.49311,
115.06250,-241.94336,47.97363,86.54785,-0.61694,-0.93384,-4.63452,,0.66668,-0.46655,0.29595,0.50028,
115.07031,-40.25269,21.27075,74.18823,-0.79639,-0.65234,-4.91113,,0.66198,-0.46829,0.29814,0.50359,
115.07813,312.01172,-12.35962,-0.45776,-0.22241,-3.25684,-1.50903,,0.67201,-0.45421,0.30796,0.49725,
115.08594,428.89404,-21.85059,-23.25439,0.55615,-3.98047,-0.47559,,0.68633,-0.43459,0.32021,0.48738,
115.09375,656.18896,43.33496,68.57300,0.44873,-1.85669,-0.37915,,0.70188,-0.40366,0.34553,0.47438,
115.10156,766.93726,48.43140,150.32959,-1.53833,-0.55371,-0.26660,,0.71588,-0.36461,0.37632,0.46147,
115.10938,782.16553,10.31494,129.88281,-1.88037,-0.76563,0.26538,,0.72987,-0.32310,0.40409,0.44678,
