Gait Up - Physilog data export
Created on: 2020-07-20 10:37:32
Total data points: 10837

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
134.33594,294.92188,108.70361,124.02344,0.11358,-0.86692,1.05894,,-0.61870,-0.02921,0.50563,-0.60059,
134.34375,293.60962,102.60010,119.81201,0.04319,-0.95642,1.08085,,-0.61658,-0.03317,0.48931,-0.61588,
134.35156,291.65649,90.39307,113.46436,-0.02794,-0.98830,1.13197,,-0.61400,-0.03774,0.47334,-0.63049,
134.35938,289.88647,82.79419,110.41260,-0.04830,-1.01429,1.17068,,-0.61103,-0.04263,0.45753,-0.64459,
134.36719,286.10229,67.96265,105.19409,-0.02966,-1.09276,1.27633,,-0.60754,-0.04815,0.44227,-0.65801,
134.37500,283.87451,61.43188,101.92871,0.01547,-1.25657,1.36153,,-0.60374,-0.05394,0.42719,-0.67089,
134.38281,283.47778,61.95068,100.98267,0.02749,-1.35319,1.38880,,-0.59974,-0.05967,0.41192,-0.68343,
134.39063,282.68433,69.45801,100.09766,-0.02328,-1.56359,1.43408,,-0.59573,-0.06500,0.39620,-0.69564,
134.39844,281.28052,76.47705,100.58594,-0.03800,-1.78772,1.48228,,-0.59163,-0.06986,0.38011,-0.70754,
134.40625,279.75464,80.26123,101.71509,-0.02328,-1.96133,1.51027,,-0.58732,-0.07439,0.36382,-0.71914,
134.41406,283.66089,90.94238,104.98047,-0.05492,-2.34755,1.49323,,-0.58284,-0.07840,0.34678,-0.73068,
134.42188,292.81616,97.90039,108.64258,-0.12311,-2.57929,1.35496,,-0.57802,-0.08226,0.32891,-0.74226,
134.42969,295.86792,97.77832,110.96191,-0.12605,-2.67468,1.25345,,-0.57278,-0.08611,0.31078,-0.75361,
134.43750,294.46411,93.41431,118.74390,-0.08754,-2.81666,0.97277,,-0.56679,-0.08992,0.29282,-0.76480,
134.44531,282.07397,86.30371,130.18799,-0.14567,-2.79066,0.59277,,-0.55987,-0.09332,0.27575,-0.77576,
134.45313,271.45386,78.94897,136.26099,-0.18222,-2.63397,0.41554,,-0.55231,-0.09655,0.25946,-0.78633,
134.46094,228.72925,54.16870,151.91650,-0.11796,-2.44441,-0.07644,,-0.54354,-0.09922,0.24641,-0.79624,
134.46875,174.92676,20.66040,159.85107,0.08439,-2.22960,-0.46812,,-0.53398,-0.10161,0.23750,-0.80507,
134.47656,140.38086,0.73242,155.60913,0.50086,-2.88728,-0.58595,,-0.52445,-0.10396,0.23116,-0.81284,
134.48438,107.94067,14.16016,131.10352,1.45078,-4.45914,-1.08499,,-0.51663,-0.10484,0.22611,-0.81913,
134.49219,101.83716,73.27271,110.44312,2.12012,-3.69920,-1.81261,,-0.51088,-0.10242,0.21940,-0.82485,
134.50000,77.60620,114.62402,101.71509,1.84125,-3.22201,-2.03828,,-0.50634,-0.09702,0.21244,-0.83011,
134.50781,-3.63159,128.69263,68.81714,0.39785,-1.66315,-2.24909,,-0.50436,-0.08835,0.20924,-0.83309,
134.51563,-142.48657,-57.98340,-5.15747,-0.57759,-2.46207,-1.90098,,-0.50469,-0.08660,0.21961,-0.83039,
134.52344,-211.82251,-207.91626,-45.44067,1.00587,-0.46378,-1.51489,,-0.50532,-0.09165,0.23900,-0.82409,
134.53125,-245.48340,-169.43359,-79.83398,-0.13660,-0.76466,1.76028,,-0.50848,-0.09396,0.25828,-0.81604,
134.53906,-147.79663,-119.01855,-70.95337,-2.72075,0.66840,3.50522,,-0.51125,-0.09630,0.27021,-0.81015,
134.54688,-138.94653,-206.93970,-71.25854,-1.13214,0.64584,1.94748,,-0.51220,-0.10408,0.28429,-0.80374,
134.55469,-166.44287,-168.42651,-62.04224,1.48782,-0.54176,0.38755,,-0.51345,-0.10887,0.29850,-0.79713,
134.56250,-211.66992,-82.48901,-46.05103,0.72086,-1.38041,0.42966,,-0.51578,-0.10685,0.31243,-0.79053,
134.57031,-224.24316,-114.77661,-45.53223,1.15524,-1.98389,1.10666,,-0.51734,-0.10608,0.32835,-0.78313,
134.57813,-191.19263,-105.86548,-52.49023,0.82216,-2.59817,2.73085,,-0.51908,-0.10600,0.34210,-0.77607,
134.58594,-98.96851,-116.42456,-59.05151,0.86140,-1.38678,1.78730,,-0.52015,-0.10981,0.35124,-0.77073,
134.59375,-81.51245,-88.74512,-54.47388,0.43022,-0.93460,1.40754,,-0.52147,-0.11272,0.35814,-0.76622,
134.60156,-82.61108,-68.51196,-31.46362,-0.35488,-1.04789,1.38344,,-0.52206,-0.11395,0.36454,-0.76261,
134.60938,-80.90210,-74.55444,-21.02661,-0.37303,-1.24799,1.59815,,-0.52191,-0.11527,0.37118,-0.75931,
134.61719,-36.92627,-75.86670,-9.61304,0.40005,-1.03636,1.37443,,-0.52076,-0.11800,0.37571,-0.75745,
134.62500,1.46484,-20.50781,-13.06152,0.23670,-0.18962,0.89097,,-0.52090,-0.11932,0.37621,-0.75690,
134.63281,-2.59399,-1.61743,-14.95361,-0.39069,-0.22984,0.86127,,-0.52165,-0.11960,0.37614,-0.75637,
134.64063,-4.97437,-5.58472,-13.03101,-0.80250,-0.68006,0.93187,,-0.52222,-0.11991,0.37638,-0.75580,
134.64844,4.08936,-23.10181,-17.57813,-0.02230,-0.44808,0.87831,,-0.52250,-0.12160,0.37683,-0.75512,
134.65625,1.09863,-13.15308,-18.98193,0.10156,-0.50105,0.96595,,-0.52313,-0.12275,0.37704,-0.75439,
134.66406,8.39233,3.14331,-15.83862,-0.19497,-0.40787,0.95329,,-0.52395,-0.12319,0.37632,-0.75411,
134.67188,1.46484,-6.19507,-13.18359,-0.15278,-0.48560,0.97837,,-0.52446,-0.12382,0.37629,-0.75367,
134.67969,1.77002,-6.40869,-11.87134,-0.08656,-0.43288,0.98323,,-0.52489,-0.12443,0.37628,-0.75328,
134.68750,-1.43433,-5.73730,-9.24683,-0.06645,-0.44906,0.97423,,-0.52523,-0.12483,0.37642,-0.75290,
134.69531,-3.20435,-5.27954,-6.04248,-0.08141,-0.42111,0.96376,,-0.52543,-0.12506,0.37666,-0.75260,
134.70313,-4.48608,-5.21851,-4.97437,-0.07135,-0.39830,0.96400,,-0.52559,-0.12522,0.37697,-0.75230,
134.71094,-6.68335,-2.86865,-3.81470,-0.06792,-0.35662,0.98835,,-0.52577,-0.12515,0.37733,-0.75201,
134.71875,-11.04736,0.06104,-2.83813,-0.07577,-0.34705,0.98908,,-0.52602,-0.12476,0.37780,-0.75167,
134.72656,-13.33618,1.58691,-2.19727,-0.07503,-0.33724,0.98348,,-0.52629,-0.12419,0.37834,-0.75131,
134.73438,-17.66968,4.63867,-1.34277,-0.10177,-0.35735,0.95500,,-0.52663,-0.12328,0.37899,-0.75089,
134.74219,-20.32471,6.56128,-1.37329,-0.14150,-0.41277,0.91945,,-0.52704,-0.12217,0.37971,-0.75042,
134.75000,-20.35522,6.98853,-1.40381,-0.15229,-0.41498,0.91386,,-0.52746,-0.12104,0.38042,-0.74994,
134.75781,-19.86694,7.44629,-1.67847,-0.18050,-0.41817,0.89219,,-0.52790,-0.11990,0.38110,-0.74947,
134.76563,-18.49365,6.62231,-2.10571,-0.22538,-0.43239,0.86809,,-0.52833,-0.11886,0.38172,-0.74901,
134.77344,-17.15088,5.98145,-3.02124,-0.23936,-0.43067,0.86833,,-0.52878,-0.11792,0.38230,-0.74855,
134.78125,-15.01465,3.11279,-4.69971,-0.23740,-0.46034,0.86298,,-0.52922,-0.11725,0.38286,-0.74806,
134.78906,-11.99341,0.82397,-6.71387,-0.23495,-0.44538,0.87150,,-0.52968,-0.11686,0.38333,-0.74755,
134.79688,-10.74219,-0.27466,-7.84302,-0.22489,-0.44269,0.87345,,-0.53016,-0.11660,0.38377,-0.74703,
134.80469,-8.91113,-2.34985,-9.21631,-0.16971,-0.45201,0.88610,,-0.53064,-0.11655,0.38418,-0.74649,
134.81250,-7.01904,-2.01416,-9.49097,-0.14518,-0.45078,0.89122,,-0.53112,-0.11656,0.38448,-0.74599,
134.82031,-6.37817,-1.83105,-9.27734,-0.14543,-0.44833,0.89414,,-0.53160,-0.11658,0.38475,-0.74551,
134.82813,-5.79834,-1.77002,-8.81958,-0.13610,-0.42626,0.89584,,-0.53204,-0.11661,0.38498,-0.74506,
134.83594,-6.28662,-0.97656,-8.27026,-0.14812,-0.41424,0.90217,,-0.53249,-0.11657,0.38521,-0.74463,
134.84375,-6.56128,-0.70190,-8.11768,-0.15916,-0.42160,0.89657,,-0.53293,-0.11650,0.38545,-0.74420,
134.85156,-7.08008,-0.61035,-8.36182,-0.17216,-0.42135,0.89535,,-0.53340,-0.11641,0.38570,-0.74375,
134.85938,-7.44629,-1.15967,-9.12476,-0.17633,-0.43043,0.89389,,-0.53389,-0.11635,0.38599,-0.74326,
134.86719,-7.59888,-1.89209,-9.27734,-0.15965,-0.44588,0.88099,,-0.53437,-0.11633,0.38631,-0.74275,
134.87500,-6.50024,-2.07520,-9.52148,-0.17240,-0.45078,0.87515,,-0.53485,-0.11637,0.38658,-0.74226,
134.88281,-5.12695,-2.92969,-9.67407,-0.15695,-0.44097,0.87198,,-0.53530,-0.11650,0.38682,-0.74179,
134.89063,-4.66919,-2.44141,-9.82666,-0.18418,-0.44759,0.88318,,-0.53577,-0.11662,0.38701,-0.74133,
134.89844,-4.02832,-3.87573,-10.25391,-0.17878,-0.42086,0.89170,,-0.53621,-0.11686,0.38722,-0.74086,
134.90625,-4.48608,-4.51660,-11.26099,-0.19669,-0.42160,0.89535,,-0.53670,-0.11713,0.38746,-0.74034,
134.91406,-4.79126,-5.21851,-12.02393,-0.18737,-0.41424,0.89730,,-0.53721,-0.11745,0.38774,-0.73978,
134.92188,-6.62231,-5.37109,-13.15308,-0.17240,-0.40983,0.90655,,-0.53778,-0.11775,0.38810,-0.73912,
134.92969,-9.61304,-5.55420,-13.70239,-0.14984,-0.39291,0.93041,,-0.53840,-0.11796,0.38862,-0.73837,
134.93750,-11.99341,-5.73730,-13.64136,-0.12507,-0.40934,0.91824,,-0.53903,-0.11809,0.38926,-0.73755,
134.94531,-15.86914,-4.42505,-12.93945,-0.11575,-0.42037,0.91118,,-0.53969,-0.11800,0.39005,-0.73666,
134.95313,-19.59229,-3.41797,-11.81030,-0.08975,-0.41032,0.91897,,-0.54035,-0.11769,0.39101,-0.73572,
134.96094,-21.63696,-1.00708,-11.10840,-0.11943,-0.40517,0.93942,,-0.54106,-0.11716,0.39198,-0.73477,
134.96875,-25.81787,0.51880,-10.28442,-0.13831,-0.42184,0.91872,,-0.54179,-0.11638,0.39310,-0.73375,
134.97656,-29.51050,0.48828,-9.70459,-0.11526,-0.40983,0.90485,,-0.54252,-0.11545,0.39442,-0.73265,
134.98438,-31.28052,2.59399,-9.73511,-0.15671,-0.42626,0.91897,,-0.54333,-0.11435,0.39574,-0.73151,
134.99219,-34.75952,2.28882,-9.85718,-0.16873,-0.44244,0.91653,,-0.54415,-0.11313,0.39725,-0.73027,
135.00000,-38.54370,0.91553,-10.22339,-0.15842,-0.44882,0.89803,,-0.54498,-0.11185,0.39899,-0.72890,
135.00781,-40.40527,0.82397,-10.34546,-0.16063,-0.44024,0.91215,,-0.54582,-0.11051,0.40083,-0.72747,
135.01563,-45.04395,-0.15259,-11.07788,-0.16112,-0.44465,0.90144,,-0.54670,-0.10906,0.40292,-0.72587,
135.02344,-50.68970,-0.57983,-12.35962,-0.17903,-0.41424,0.92092,,-0.54767,-0.10746,0.40529,-0.72406,
135.03125,-54.84009,-1.31226,-12.90894,-0.17878,-0.43876,0.91678,,-0.54867,-0.10575,0.40788,-0.72209,
135.03906,-61.98120,-1.64795,-13.67188,-0.15254,-0.40811,0.93966,,-0.54973,-0.10382,0.41082,-0.71989,
135.04688,-66.71143,-0.85449,-14.12964,-0.16186,-0.43018,0.93430,,-0.55087,-0.10168,0.41395,-0.71753,
135.05469,-75.13428,-0.61035,-15.13672,-0.16235,-0.42160,0.93211,,-0.55211,-0.09924,0.41746,-0.71488,
135.06250,-84.59473,-0.76294,-15.93018,-0.13610,-0.40468,0.92140,,-0.55342,-0.09647,0.42143,-0.71191,
135.07031,-90.02686,0.36621,-16.26587,-0.16407,-0.43116,0.92992,,-0.55480,-0.09345,0.42559,-0.70875,
135.07813,-101.83716,0.85449,-16.96777,-0.17437,-0.45666,0.93601,,-0.55628,-0.08998,0.43028,-0.70520,
135.08594,-114.28833,0.18311,-18.64624,-0.17412,-0.42184,0.94331,,-0.55787,-0.08610,0.43557,-0.70118,
135.09375,-122.25342,0.06104,-19.59229,-0.19644,-0.40860,0.95037,,-0.55950,-0.08196,0.44120,-0.69684,
135.10156,-139.89258,-3.84521,-21.97266,-0.19472,-0.39830,0.94161,,-0.56118,-0.07740,0.44776,-0.69180,
135.10938,-162.62817,-7.04956,-25.08545,-0.17020,-0.35024,0.96936,,-0.56297,-0.07221,0.45545,-0.68587,
135.11719,-175.62866,-9.76563,-26.24512,-0.15156,-0.32425,1.00514,,-0.56472,-0.06668,0.46378,-0.67937,
135.12500,-205.71899,-16.41846,-28.44238,-0.14837,-0.34583,0.99492,,-0.56640,-0.06037,0.47366,-0.67170,
135.13281,-237.27417,-23.49854,-30.76172,-0.18884,-0.32376,0.99565,,-0.56796,-0.05323,0.48514,-0.66275,
135.14063,-254.94385,-27.46582,-32.13501,-0.19350,-0.31763,0.99735,,-0.56934,-0.04561,0.49742,-0.65295,
135.14844,-291.29028,-36.13281,-34.14917,-0.26880,-0.39634,1.07355,,-0.57043,-0.03702,0.51146,-0.64160,
135.15625,-317.99316,-48.73657,-40.03906,-0.41865,-0.51772,1.12224,,-0.57115,-0.02811,0.52692,-0.62878,
135.16406,-327.51465,-56.51855,-44.83032,-0.46746,-0.58026,1.19381,,-0.57151,-0.01931,0.54280,-0.61511,
135.17188,-346.19141,-68.54248,-55.48096,-0.22195,-0.91768,1.21985,,-0.57160,-0.01070,0.55963,-0.59999,
135.17969,-369.32373,-43.09082,-63.56812,-0.13880,-1.16339,1.34230,,-0.57263,-0.00042,0.57605,-0.58332,
135.18750,-381.77490,-38.75732,-65.55176,0.16141,-1.52876,1.71914,,-0.57352,0.01042,0.59242,-0.56569,
135.19531,-392.15088,-3.32642,-69.24438,-0.44122,-1.94907,1.72352,,-0.57554,0.02296,0.60736,-0.54712,
135.20313,-382.78198,-8.39233,-78.39966,-0.64651,-1.98585,1.52804,,-0.57728,0.03459,0.62167,-0.52827,
135.21094,-375.79346,-11.19995,-85.29663,-0.59697,-1.94711,1.54070,,-0.57877,0.04551,0.63543,-0.50910,
135.21875,-348.81592,-6.40869,-100.00610,-0.70881,-1.59301,1.63101,,-0.58067,0.05487,0.64772,-0.49018,
135.22656,-321.44165,-16.87622,-113.00659,-0.86382,-1.12121,1.55409,,-0.58233,0.06216,0.65918,-0.47172,
135.23438,-307.15942,-26.30615,-118.89648,-0.83095,-0.88555,1.43042,,-0.58354,0.06822,0.67023,-0.45346,
135.24219,-279.78516,-40.92407,-133.27026,-0.90453,0.00190,1.26124,,-0.58439,0.07204,0.68077,-0.43572,
135.25000,-293.76221,-68.38989,-151.18408,-0.68624,0.43324,0.94915,,-0.58418,0.07464,0.69261,-0.41648,
135.25781,-311.37085,-87.40234,-162.56714,0.15969,0.25423,0.83863,,-0.58303,0.07673,0.70540,-0.39572,
135.26563,-343.87207,-11.93237,-153.13721,0.00640,-2.76810,2.15878,,-0.58468,0.08260,0.71562,-0.37312,
135.27344,-129.94385,12.48169,-130.27954,-0.42405,-2.19601,2.48231,,-0.58776,0.08195,0.71897,-0.36179,
135.28125,-35.00366,13.73291,-110.80933,-0.11746,-1.64206,2.01077,,-0.59104,0.07832,0.71962,-0.35594,
135.28906,77.78931,72.84546,-76.59912,-1.06886,-1.38899,2.11886,,-0.59696,0.07326,0.71487,-0.35669,
135.29688,174.53003,45.13550,-51.17798,-0.88516,-0.51625,1.39001,,-0.60130,0.06482,0.70874,-0.36321,
135.30469,196.89941,37.53662,-42.96875,-0.81820,-0.24504,1.13027,,-0.60511,0.05558,0.70219,-0.37105,
135.31250,216.12549,21.36230,-33.96606,-0.64577,-0.08393,0.79409,,-0.60782,0.04556,0.69572,-0.38006,
135.32031,230.59082,13.94653,-24.32251,-0.45128,0.03279,0.57548,,-0.60982,0.03518,0.68902,-0.39004,
135.32813,234.71069,13.82446,-19.01245,-0.36788,0.08208,0.50002,,-0.61151,0.02488,0.68206,-0.40029,
135.33594,237.24365,21.94214,-7.65991,-0.24108,0.15908,0.37489,,-0.61310,0.01521,0.67452,-0.41098,
135.34375,231.84204,36.83472,5.18799,-0.16259,0.15173,0.32572,,-0.61485,0.00676,0.66633,-0.42181,
135.35156,226.98975,45.50171,11.81030,-0.14444,0.08404,0.33935,,-0.61663,-0.00094,0.65776,-0.43258,
135.35938,222.41211,62.83569,25.66528,-0.16112,-0.06162,0.37781,,-0.61862,-0.00729,0.64843,-0.44362,
135.36719,222.13745,76.38550,37.96387,-0.23519,-0.17540,0.46204,,-0.62067,-0.01266,0.63838,-0.45506,
135.37500,223.87695,80.38330,43.54858,-0.28523,-0.22518,0.50318,,-0.62255,-0.01772,0.62793,-0.46671,
135.38281,227.93579,82.85522,53.74146,-0.32840,-0.32425,0.61151,,-0.62403,-0.02242,0.61708,-0.47885,
135.39063,235.47363,80.93262,64.48364,-0.33036,-0.42479,0.70548,,-0.62488,-0.02703,0.60589,-0.49162,
135.39844,239.89868,79.22363,70.15991,-0.31417,-0.47064,0.73371,,-0.62526,-0.03163,0.59444,-0.50467,
135.40625,250.48828,76.56860,81.20728,-0.26880,-0.56015,0.78191,,-0.62493,-0.03632,0.58255,-0.51845,
135.41406,261.50513,75.46997,91.58325,-0.17535,-0.60355,0.79336,,-0.62392,-0.04109,0.57013,-0.53290,
135.42188,265.86914,76.04980,96.13037,-0.13169,-0.61189,0.79676,,-0.62252,-0.04582,0.55731,-0.54751,
135.42969,271.78955,78.91846,103.54614,-0.10324,-0.63224,0.81599,,-0.62067,-0.05040,0.54395,-0.56244,
135.43750,273.80371,79.71191,107.69653,-0.08950,-0.64499,0.85519,,-0.61842,-0.05485,0.53026,-0.57738,
135.44531,272.94922,79.55933,108.48999,-0.06669,-0.66927,0.89000,,-0.61587,-0.05922,0.51639,-0.59206,
135.45313,269.16504,79.55933,108.30688,-0.03751,-0.78403,0.95621,,-0.61308,-0.06340,0.50245,-0.60634,
135.46094,266.54053,80.87158,106.93359,-0.05124,-0.92307,1.03265,,-0.61015,-0.06743,0.48835,-0.62023,
135.46875,265.99121,81.20728,106.10962,-0.08607,-0.96623,1.07355,,-0.60701,-0.07139,0.47406,-0.63381,
135.47656,265.10620,77.57568,105.31616,-0.18123,-1.02361,1.14439,,-0.60354,-0.07546,0.45976,-0.64705,
135.48438,264.34326,72.99805,105.31616,-0.23176,-1.04348,1.18261,,-0.59969,-0.07965,0.44549,-0.65998,
135.49219,261.41357,60.51636,105.37720,-0.29823,-1.09865,1.24907,,-0.59524,-0.08423,0.43168,-0.67249,
135.50000,256.65283,48.61450,105.49927,-0.37402,-1.21317,1.32989,,-0.59023,-0.08911,0.41842,-0.68455,
135.50781,254.02832,42.90771,105.86548,-0.41105,-1.29188,1.37736,,-0.58486,-0.09409,0.40536,-0.69626,
135.51563,248.87085,31.52466,108.58154,-0.42675,-1.46280,1.48082,,-0.57886,-0.09928,0.39288,-0.70761,
135.52344,243.13354,22.67456,115.90576,-0.25261,-1.71832,1.58501,,-0.57212,-0.10443,0.38096,-0.71877,
135.53125,241.72974,24.29199,121.21582,-0.18884,-1.94490,1.62371,,-0.56498,-0.10925,0.36899,-0.72987,
135.53906,248.44360,34.45435,131.77490,-0.10962,-2.31886,1.62030,,-0.55733,-0.11348,0.35626,-0.74134,
135.54688,258.39233,47.63794,143.95142,-0.08828,-2.54054,1.49907,,-0.54908,-0.11705,0.34254,-0.75331,
135.55469,263.24463,52.06299,150.90942,-0.09686,-2.59081,1.37346,,-0.54032,-0.12032,0.32835,-0.76535,
135.56250,267.02881,54.32129,164.64233,-0.18222,-2.61901,1.07842,,-0.53063,-0.12324,0.31386,-0.77765,
135.57031,261.19995,43.33496,176.17798,-0.38260,-2.39880,0.75075,,-0.51991,-0.12620,0.30005,-0.78977,
135.57813,250.85449,31.12793,180.51147,-0.41915,-2.26957,0.59325,,-0.50857,-0.12934,0.28713,-0.80137,
135.58594,214.38599,-1.64795,184.78394,-0.35979,-2.24971,0.14168,,-0.49647,-0.13289,0.27727,-0.81177,
135.59375,173.98071,-32.65381,172.69897,0.25829,-2.25731,-0.12683,,-0.48466,-0.13706,0.27055,-0.82044,
135.60156,143.15796,-34.05762,160.94971,0.92149,-3.14476,-0.51170,,-0.47365,-0.14058,0.26548,-0.82790,
135.60938,135.22339,42.29736,136.87134,1.95751,-3.68719,-0.98055,,-0.46535,-0.13998,0.25831,-0.83494,
135.61719,116.08887,171.81396,132.29370,2.13214,-3.34780,-1.65584,,-0.45969,-0.13144,0.24813,-0.84252,
135.62500,97.83936,230.68237,135.74219,0.99360,-1.96624,-2.11033,,-0.45486,-0.11875,0.23704,-0.85018,
135.63281,-30.27344,144.47021,109.61914,0.30023,-2.49934,-2.67121,,-0.45108,-0.10754,0.23560,-0.85408,
135.64063,-148.89526,-20.01953,33.66089,-0.14788,-1.23524,-1.98642,,-0.44990,-0.10335,0.24561,-0.85240,
135.64844,-230.74341,-143.06641,-18.85986,1.96806,-1.28232,-2.20722,,-0.45015,-0.10508,0.26370,-0.84663,
135.65625,-288.69629,-22.67456,-85.72388,-0.49150,-0.11140,1.29094,,-0.45668,-0.09889,0.28070,-0.83837,
135.66406,-264.37378,-59.44824,-97.65625,-1.85397,-0.63592,3.48233,,-0.46283,-0.09568,0.29708,-0.82969,
135.67188,-232.75757,-104.30908,-91.12549,-0.97909,-1.02901,2.78319,,-0.46731,-0.09585,0.31280,-0.82133,
135.67969,-186.21826,-66.00952,-64.84985,0.27791,-1.38286,0.82646,,-0.47070,-0.09486,0.32468,-0.81488,
135.68750,-199.85962,-48.18726,-68.05420,-0.02426,-1.21341,0.87539,,-0.47465,-0.09243,0.33674,-0.80794,
135.69531,-208.28247,-80.50537,-84.10645,-0.06130,-2.18718,0.93844,,-0.47868,-0.09188,0.35030,-0.79982,
135.70313,-148.13232,-115.17334,-102.20337,-0.30044,-3.25830,2.23108,,-0.48236,-0.09546,0.36160,-0.79212,
135.71094,-45.19653,-144.04297,-78.27759,0.08292,-1.55574,1.25150,,-0.48327,-0.10330,0.36852,-0.78738,
135.71875,-29.72412,-136.04736,-64.11743,0.31617,-0.65946,1.05383,,-0.48348,-0.11105,0.37407,-0.78358,
135.72656,-49.34692,-118.40820,-41.80908,0.28870,-0.18619,1.39561,,-0.48304,-0.11675,0.38023,-0.78004,
135.73438,-43.36548,-95.27588,-32.07397,0.20948,-0.90517,1.48958,,-0.48261,-0.12121,0.38532,-0.77712,
135.74219,-17.33398,-88.28735,-33.87451,0.29042,-0.79335,1.14268,,-0.48222,-0.12610,0.38881,-0.77485,
135.75000,5.82886,-53.49731,-31.52466,-0.25972,-0.64990,0.99735,,-0.48241,-0.12980,0.38990,-0.77357,
135.75781,13.67188,-46.60034,-23.16284,-0.06424,-0.60747,0.99127,,-0.48227,-0.13322,0.39045,-0.77280,
135.76563,18.28003,-34.33228,-21.11816,0.07434,-0.47947,0.94502,,-0.48230,-0.13611,0.39039,-0.77231,
135.77344,16.96777,-18.37158,-19.01245,-0.10839,-0.42331,0.90826,,-0.48265,-0.13805,0.38986,-0.77201,
135.78125,17.12036,-8.91113,-15.68604,-0.18810,-0.47726,0.96717,,-0.48308,-0.13940,0.38905,-0.77191,
135.78906,16.60156,-11.13892,-15.25879,-0.14322,-0.46353,0.90996,,-0.48343,-0.14085,0.38834,-0.77178,
135.79688,16.78467,-11.23047,-14.37378,-0.16063,-0.42307,0.94380,,-0.48373,-0.14228,0.38764,-0.77169,
135.80469,16.02173,-12.35962,-14.28223,-0.19178,-0.40762,0.93796,,-0.48400,-0.14374,0.38701,-0.77157,
135.81250,15.38086,-14.25171,-14.16016,-0.17976,-0.40125,0.92627,,-0.48422,-0.14528,0.38647,-0.77141,
135.82031,14.16016,-15.83862,-13.51929,-0.12875,-0.38947,0.93869,,-0.48437,-0.14685,0.38605,-0.77122,
135.82813,12.45117,-14.92310,-12.69531,-0.12188,-0.38138,0.94891,,-0.48452,-0.14830,0.38570,-0.77103,
135.83594,11.19995,-15.19775,-12.17651,-0.09711,-0.37844,0.95134,,-0.48465,-0.14971,0.38543,-0.77081,
135.84375,7.84302,-13.06152,-10.68115,-0.04830,-0.37403,0.97569,,-0.48479,-0.15086,0.38528,-0.77057,
135.85156,3.57056,-9.36890,-8.36182,-0.03751,-0.36348,0.98470,,-0.48495,-0.15161,0.38526,-0.77033,
135.85938,1.03760,-7.56836,-7.14111,-0.04413,-0.36691,0.97739,,-0.48512,-0.15216,0.38531,-0.77009,
135.86719,-3.17383,-4.63867,-4.73022,-0.08411,-0.37476,0.96011,,-0.48528,-0.15235,0.38552,-0.76985,
135.87500,-5.95093,-3.38745,-3.35693,-0.09245,-0.38531,0.94307,,-0.48544,-0.15233,0.38584,-0.76959,
135.88281,-6.80542,-2.50244,-2.99072,-0.10692,-0.39953,0.93236,,-0.48560,-0.15224,0.38619,-0.76933,
135.89063,-6.95801,-1.67847,-2.16675,-0.12777,-0.42626,0.91897,,-0.48574,-0.15206,0.38653,-0.76911,
135.89844,-5.64575,-1.70898,-1.49536,-0.13390,-0.43435,0.90095,,-0.48584,-0.15192,0.38681,-0.76893,
135.90625,-4.51660,-1.61743,-1.37329,-0.13978,-0.43141,0.89535,,-0.48592,-0.15180,0.38703,-0.76880,
135.91406,-2.44141,-2.01416,-1.40381,-0.16284,-0.40590,0.89195,,-0.48596,-0.15177,0.38716,-0.76871,
135.92188,-1.46484,-2.44141,-1.73950,-0.19105,-0.40174,0.89341,,-0.48601,-0.15180,0.38724,-0.76863,
135.92969,0.21362,-3.84521,-2.92969,-0.18933,-0.38212,0.89146,,-0.48606,-0.15199,0.38727,-0.76855,
135.93750,0.85449,-5.12695,-4.21143,-0.15744,-0.38163,0.89949,,-0.48614,-0.15232,0.38730,-0.76842,
135.94531,0.91553,-4.88281,-4.60815,-0.15769,-0.38383,0.90947,,-0.48624,-0.15264,0.38731,-0.76829,
135.95313,0.91553,-4.91333,-5.12695,-0.14101,-0.37918,0.91702,,-0.48638,-0.15298,0.38731,-0.76813,
135.96094,0.45776,-4.69971,-5.27954,-0.12163,-0.38163,0.92578,,-0.48653,-0.15329,0.38733,-0.76796,
135.96875,-0.03052,-4.33350,-5.09644,-0.10324,-0.39585,0.92457,,-0.48668,-0.15357,0.38736,-0.76779,
135.97656,-0.88501,-2.71606,-4.39453,-0.12237,-0.39536,0.92505,,-0.48685,-0.15372,0.38740,-0.76764,
135.98438,-1.86157,-2.22778,-4.11987,-0.12286,-0.39855,0.91848,,-0.48703,-0.15380,0.38747,-0.76748,
135.99219,-2.13623,-2.10571,-4.02832,-0.11894,-0.39904,0.92213,,-0.48721,-0.15386,0.38755,-0.76731,
136.00000,-2.62451,-1.09863,-3.90625,-0.13463,-0.39683,0.92067,,-0.48742,-0.15385,0.38762,-0.76714,
136.00781,-2.77710,-1.06812,-3.87573,-0.14665,-0.40566,0.91069,,-0.48762,-0.15382,0.38770,-0.76697,
136.01563,-2.50244,-1.25122,-4.11987,-0.15229,-0.41056,0.90923,,-0.48783,-0.15383,0.38778,-0.76680,
